Step, TotalE, KinE(ev/atom), PotE(ev/at), Temp(K)
1439, -0.0182235 ,0.0192704, -0.0567643, 159.712
1440, -0.0181558 ,0.0192503, -0.0566565, 159.321
1441, -0.0181359 ,0.0191922, -0.0565202, 158.5
1442, -0.0181604 ,0.0191198, -0.0563999, 157.467
1443, -0.0181957 ,0.0190727, -0.0563411, 156.559
1444, -0.0182289 ,0.019071, -0.0563708, 156.117
1445, -0.0182594 ,0.0191135, -0.0564863, 156.346
1446, -0.0183243 ,0.0191674, -0.0566591, 157.225
1447, -0.018405 ,0.0192235, -0.0568521, 158.544
1448, -0.0184475 ,0.019293, -0.0570334, 160.023
1449, -0.0184546 ,0.0193629, -0.0571804, 161.417
1450, -0.0184426 ,0.0194171, -0.0572769, 162.548
1451, -0.01842 ,0.0194462, -0.0573125, 163.29
1452, -0.0183998 ,0.0194416, -0.057283, 163.564
1453, -0.0183886 ,0.0194009, -0.0571905, 163.337
1454, -0.0183892 ,0.0193257, -0.0570405, 162.623
1455, -0.0184093 ,0.0192162, -0.0568417, 161.465
1456, -0.0184466 ,0.0190815, -0.0566096, 159.932
1457, -0.0184834 ,0.0189434, -0.0563702, 158.147
1458, -0.0184959 ,0.0188298, -0.0561554, 156.308
1459, -0.0184744 ,0.0187587, -0.0559917, 154.657
1460, -0.0184453 ,0.0187231, -0.0558914, 153.394
1461, -0.0184214 ,0.0187148, -0.0558511, 152.614
1462, -0.0183878 ,0.0187354, -0.0558587, 152.295
1463, -0.018366 ,0.0187678, -0.0559016, 152.347
1464, -0.0183497 ,0.0188094, -0.0559685, 152.674
1465, -0.0183207 ,0.0188637, -0.056048, 153.187
1466, -0.0182903 ,0.0189169, -0.056124, 153.796
1467, -0.0182515 ,0.0189619, -0.0561753, 154.373
1468, -0.0182249 ,0.0189808, -0.0561865, 154.761
1469, -0.0182219 ,0.0189702, -0.0561623, 154.849
1470, -0.0182203 ,0.0189536, -0.0561275, 154.674
1471, -0.0181935 ,0.0189571, -0.0561077, 154.417
1472, -0.0181867 ,0.0189596, -0.0561059, 154.264
1473, -0.0182265 ,0.0189416, -0.0561097, 154.241
1474, -0.0183061 ,0.0189071, -0.0561204, 154.271
1475, -0.0183959 ,0.0188821, -0.05616, 154.365
1476, -0.0184569 ,0.0188974, -0.0562516, 154.685
1477, -0.0184816 ,0.0189563, -0.0563942, 155.395
1478, -0.0184994 ,0.0190281, -0.0565556, 156.483
1479, -0.0185163 ,0.0190863, -0.0566888, 157.709
1480, -0.0185258 ,0.0191164, -0.0567586, 158.723
1481, -0.0185139 ,0.0191229, -0.0567597, 159.262
1482, -0.0184799 ,0.0191184, -0.0567167, 159.285
1483, -0.0184458 ,0.0191098, -0.0566654, 158.972
1484, -0.0184235 ,0.0191031, -0.0566297, 158.588
1485, -0.018438 ,0.0190882, -0.0566145, 158.315
1486, -0.0184657 ,0.0190747, -0.056615, 158.195
1487, -0.018474 ,0.019076, -0.0566261, 158.196
1488, -0.0184639 ,0.0190903, -0.0566445, 158.28
1489, -0.0184324 ,0.0191191, -0.0566706, 158.423
1490, -0.0183851 ,0.019162, -0.0567092, 158.627
1491, -0.0183492 ,0.019209, -0.0567672, 158.93
1492, -0.0183432 ,0.0192514, -0.056846, 159.381
1493, -0.0183747 ,0.01928, -0.0569347, 159.986
1494, -0.0184244 ,0.0192928, -0.0570099, 160.66
1495, -0.0184722 ,0.019286, -0.0570441, 161.228
1496, -0.0185113 ,0.0192537, -0.0570186, 161.483
1497, -0.0185307 ,0.0192004, -0.0569316, 161.283
1498, -0.0185199 ,0.0191388, -0.0567974, 160.616
1499, -0.0184752 ,0.0190824, -0.05664, 159.588
1500, -0.0184132 ,0.0190374, -0.0564881, 158.381
1501, -0.0183586 ,0.0190087, -0.0563759, 157.219
1502, -0.0183397 ,0.019001, -0.0563418, 156.369
1503, -0.0183661 ,0.0190215, -0.0564091, 156.118
1504, -0.0183943 ,0.0190827, -0.0565597, 156.63
1505, -0.0184455 ,0.0191477, -0.0567408, 157.769
1506, -0.0185119 ,0.019194, -0.0568999, 159.146
1507, -0.0185698 ,0.019218, -0.0570058, 160.365
1508, -0.0185991 ,0.0192239, -0.0570469, 161.182
1509, -0.0185902 ,0.0192159, -0.057022, 161.501
1510, -0.018573 ,0.0191828, -0.0569385, 161.313
1511, -0.018568 ,0.0191233, -0.0568145, 160.676
1512, -0.0185786 ,0.0190501, -0.0566788, 159.731
1513, -0.0185958 ,0.0189828, -0.0565615, 158.696
1514, -0.0186237 ,0.0189288, -0.0564814, 157.797
1515, -0.018639 ,0.0189005, -0.05644, 157.177
1516, -0.0186292 ,0.0188979, -0.0564249, 156.849
1517, -0.0186046 ,0.0189073, -0.0564193, 156.722
1518, -0.0185912 ,0.0189096, -0.0564104, 156.671
1519, -0.0186 ,0.0188969, -0.0563938, 156.598
1520, -0.018623 ,0.0188742, -0.0563713, 156.47
1521, -0.0186106 ,0.0188671, -0.0563447, 156.295
1522, -0.0185716 ,0.0188715, -0.0563146, 156.088
1523, -0.0185183 ,0.018885, -0.0562884, 155.856
1524, -0.0184874 ,0.0189008, -0.0562891, 155.665
1525, -0.0184794 ,0.0189341, -0.0563477, 155.686
1526, -0.018472 ,0.0190042, -0.0564805, 156.15
1527, -0.0184781 ,0.0190974, -0.0566728, 157.17
1528, -0.0184946 ,0.0191966, -0.0568879, 158.64
1529, -0.018535 ,0.0192762, -0.0570874, 160.286
1530, -0.0185732 ,0.0193359, -0.0572449, 161.818
1531, -0.0185979 ,0.0193768, -0.0573515, 163.035
1532, -0.018609 ,0.0194008, -0.0574107, 163.863
1533, -0.0186125 ,0.0194073, -0.0574272, 164.326
1534, -0.0186014 ,0.019399, -0.0573994, 164.454
1535, -0.0186019 ,0.0193625, -0.0573269, 164.238
1536, -0.0186409 ,0.0192921, -0.0572251, 163.686
1537, -0.0187029 ,0.0192107, -0.0571243, 162.915
1538, -0.0187584 ,0.0191471, -0.0570525, 162.151
1539, -0.018788 ,0.0191153, -0.0570187, 161.601
1540, -0.0187762 ,0.0191181, -0.0570124, 161.333
1541, -0.0187247 ,0.019146, -0.0570168, 161.275
1542, -0.0186581 ,0.0191813, -0.0570206, 161.303
1543, -0.0185827 ,0.0192205, -0.0570236, 161.332
1544, -0.0185178 ,0.0192581, -0.0570339, 161.36
1545, -0.0184692 ,0.0192954, -0.05706, 161.444
1546, -0.0184424 ,0.01933, -0.0571024, 161.646
1547, -0.0184499 ,0.0193514, -0.0571527, 161.97
1548, -0.0184988 ,0.0193488, -0.0571965, 162.352
1549, -0.0185607 ,0.0193278, -0.0572162, 162.682
1550, -0.0186088 ,0.0192926, -0.0571939, 162.826
1551, -0.0186417 ,0.0192375, -0.0571166, 162.646
1552, -0.0186763 ,0.0191523, -0.056981, 162.046
1553, -0.0187288 ,0.0190326, -0.056794, 160.999
1554, -0.0187904 ,0.0188893, -0.0565689, 159.557
1555, -0.018797 ,0.018764, -0.0563249, 157.822
1556, -0.0187782 ,0.0186571, -0.0560924, 155.946
1557, -0.0187161 ,0.0186016, -0.0559192, 154.168
1558, -0.0186388 ,0.0186125, -0.0558638, 152.857
1559, -0.0185848 ,0.0186894, -0.0559637, 152.448
1560, -0.0185721 ,0.0188133, -0.0561987, 153.211
1561, -0.0185996 ,0.0189475, -0.0564945, 154.991
1562, -0.0186496 ,0.019058, -0.0567656, 157.237
1563, -0.0187086 ,0.0191244, -0.0569574, 159.309
1564, -0.0187567 ,0.0191526, -0.0570619, 160.791
1565, -0.018773 ,0.0191686, -0.0571103, 161.618
1566, -0.0187674 ,0.0191903, -0.057148, 162.017
1567, -0.0187536 ,0.0192263, -0.0572063, 162.326
1568, -0.0187348 ,0.0192773, -0.0572894, 162.78
1569, -0.0187058 ,0.0193384, -0.0573827, 163.415
1570, -0.0186729 ,0.0193979, -0.0574686, 164.129
1571, -0.0186506 ,0.0194431, -0.0575368, 164.79
1572, -0.0186454 ,0.0194688, -0.0575829, 165.317
1573, -0.0186568 ,0.0194736, -0.0576041, 165.674
1574, -0.018685 ,0.0194559, -0.0575969, 165.836
1575, -0.0187126 ,0.019423, -0.0575586, 165.78
1576, -0.0187025 ,0.019393, -0.0574885, 165.483
1577, -0.0186995 ,0.0193439, -0.0573873, 164.941
1578, -0.0187059 ,0.0192758, -0.0572575, 164.159
1579, -0.0187066 ,0.0191986, -0.0571038, 163.156
1580, -0.018686 ,0.0191239, -0.0569338, 161.97
1581, -0.0186632 ,0.0190469, -0.0567569, 160.658
1582, -0.0186403 ,0.0189709, -0.0565821, 159.294
1583, -0.018627 ,0.018894, -0.0564151, 157.943
1584, -0.0186322 ,0.0188136, -0.0562594, 156.651
1585, -0.0186367 ,0.018743, -0.0561227, 155.449
1586, -0.0186526 ,0.0186842, -0.056021, 154.398
1587, -0.0186886 ,0.0186441, -0.0559768, 153.622
1588, -0.0187025 ,0.0186529, -0.0560083, 153.289
1589, -0.0186673 ,0.0187254, -0.0561182, 153.535
1590, -0.0186122 ,0.0188378, -0.0562877, 154.375
1591, -0.0185622 ,0.0189594, -0.0564811, 155.668
1592, -0.0185143 ,0.0190726, -0.0566595, 157.144
1593, -0.0184829 ,0.0191569, -0.0567968, 158.511
1594, -0.0184753 ,0.0192058, -0.0568868, 159.571
1595, -0.0185006 ,0.0192182, -0.056937, 160.272
1596, -0.0185585 ,0.0191978, -0.0569542, 160.664
1597, -0.0186121 ,0.0191634, -0.0569389, 160.796
1598, -0.0186735 ,0.019109, -0.0568915, 160.677
1599, -0.0187432 ,0.0190392, -0.0568217, 160.315
1600, -0.0187981 ,0.0189751, -0.0567483, 159.784
1601, -0.0188248 ,0.0189332, -0.0566912, 159.225
1602, -0.0188675 ,0.0188992, -0.0566659, 158.791
1603, -0.0188954 ,0.0188909, -0.0566772, 158.597
1604, -0.0188906 ,0.0189122, -0.056715, 158.679
1605, -0.0188631 ,0.018948, -0.0567591, 158.962
1606, -0.0188252 ,0.0189828, -0.0567908, 159.295
1607, -0.0187827 ,0.0190092, -0.0568011, 159.537
1608, -0.0187235 ,0.0190337, -0.0567909, 159.619
1609, -0.0186485 ,0.0190588, -0.0567662, 159.545
1610, -0.0186062 ,0.0190623, -0.0567308, 159.356
1611, -0.0186002 ,0.0190416, -0.0566834, 159.082
1612, -0.0186129 ,0.0190028, -0.0566186, 158.712
1613, -0.0186409 ,0.0189453, -0.0565315, 158.207
1614, -0.0186495 ,0.0188867, -0.0564228, 157.533
1615, -0.0186357 ,0.0188338, -0.0563032, 156.696
1616, -0.0186176 ,0.0187889, -0.0561954, 155.781
1617, -0.0185991 ,0.0187652, -0.0561295, 154.961
1618, -0.0185786 ,0.0187751, -0.0561289, 154.463
1619, -0.0185528 ,0.0188194, -0.0561916, 154.458
1620, -0.0185511 ,0.0188668, -0.0562847, 154.927
1621, -0.0185715 ,0.0188954, -0.0563623, 155.624
1622, -0.018603 ,0.0188944, -0.0563919, 156.208
1623, -0.0186273 ,0.0188695, -0.0563663, 156.434
1624, -0.0186329 ,0.0188332, -0.0562993, 156.243
1625, -0.0186041 ,0.0188057, -0.0562156, 155.735
1626, -0.0185656 ,0.0187901, -0.0561458, 155.101
1627, -0.0185392 ,0.0187927, -0.0561246, 154.577
1628, -0.0185239 ,0.0188289, -0.0561816, 154.428
1629, -0.0184992 ,0.0189123, -0.0563237, 154.872
1630, -0.0184963 ,0.0190147, -0.0565257, 155.959
1631, -0.0185152 ,0.0191123, -0.0567398, 157.498
1632, -0.0185347 ,0.0191897, -0.0569142, 159.13
1633, -0.0185412 ,0.019235, -0.0570112, 160.46
1634, -0.018538 ,0.0192432, -0.0570244, 161.208
1635, -0.0185068 ,0.0192385, -0.0569838, 161.326
1636, -0.0184391 ,0.0192495, -0.0569381, 161.038
1637, -0.0183963 ,0.0192626, -0.0569215, 160.702
1638, -0.0184064 ,0.0192649, -0.0569363, 160.573
1639, -0.0184601 ,0.0192521, -0.0569643, 160.678
1640, -0.0185398 ,0.0192208, -0.0569814, 160.883
1641, -0.0186069 ,0.0191808, -0.0569684, 161.006
1642, -0.0186291 ,0.0191459, -0.0569209, 160.903
1643, -0.0186267 ,0.019112, -0.0568506, 160.542
1644, -0.0186224 ,0.0190782, -0.0567788, 160.009
1645, -0.0186219 ,0.0190535, -0.0567289, 159.465
1646, -0.0186211 ,0.0190503, -0.0567217, 159.089
1647, -0.0186419 ,0.0190624, -0.0567667, 159.039
1648, -0.0186721 ,0.0190886, -0.0568494, 159.38
1649, -0.018706 ,0.0191136, -0.0569332, 160.002
1650, -0.0187154 ,0.0191302, -0.0569758, 160.629
1651, -0.018717 ,0.0191169, -0.0569508, 160.946
1652, -0.0187152 ,0.0190718, -0.0568589, 160.754
1653, -0.0187179 ,0.0190045, -0.0567269, 160.057
1654, -0.0187284 ,0.018933, -0.0565945, 159.057
1655, -0.0187467 ,0.0188759, -0.0564985, 158.052
1656, -0.0187684 ,0.0188467, -0.0564617, 157.321
1657, -0.018804 ,0.0188423, -0.0564885, 157.038
1658, -0.0188597 ,0.018854, -0.0565678, 157.24
1659, -0.0189287 ,0.0188747, -0.0566782, 157.842
1660, -0.0189893 ,0.0189024, -0.0567941, 158.684
1661, -0.019027 ,0.018932, -0.0568909, 159.568
1662, -0.0190318 ,0.0189596, -0.056951, 160.309
1663, -0.018994 ,0.0189852, -0.0569644, 160.769
1664, -0.0189369 ,0.0189953, -0.0569274, 160.871
1665, -0.0188779 ,0.0189819, -0.0568416, 160.584
1666, -0.0188338 ,0.0189408, -0.0567154, 159.923
1667, -0.0187879 ,0.0188888, -0.0565655, 158.953
1668, -0.0187066 ,0.0188547, -0.0564159, 157.804
1669, -0.0186382 ,0.0188266, -0.0562914, 156.658
1670, -0.0185878 ,0.0188119, -0.0562116, 155.703
1671, -0.0185513 ,0.0188183, -0.0561878, 155.091
1672, -0.0185195 ,0.018852, -0.0562236, 154.909
1673, -0.0185238 ,0.0188953, -0.0563145, 155.184
1674, -0.0185413 ,0.0189516, -0.0564446, 155.88
1675, -0.0185532 ,0.0190148, -0.0565829, 156.872
1676, -0.018564 ,0.0190636, -0.0566911, 157.924
1677, -0.0185743 ,0.0190829, -0.0567401, 158.747
1678, -0.0185807 ,0.0190711, -0.0567229, 159.124
1679, -0.018579 ,0.0190372, -0.0566533, 158.998
1680, -0.0185637 ,0.0189959, -0.0565555, 158.472
1681, -0.0185201 ,0.0189675, -0.0564551, 157.727
1682, -0.0184627 ,0.0189568, -0.0563763, 156.962
1683, -0.0184272 ,0.0189535, -0.0563341, 156.36
1684, -0.0184234 ,0.0189494, -0.0563223, 156.031
1685, -0.0184382 ,0.0189394, -0.056317, 155.927
1686, -0.0184509 ,0.0189227, -0.0562963, 155.876
1687, -0.0184683 ,0.0188919, -0.0562521, 155.712
1688, -0.0184967 ,0.0188473, -0.0561912, 155.375
1689, -0.0185365 ,0.0187963, -0.0561291, 154.912
1690, -0.0185758 ,0.0187541, -0.0560839, 154.44
1691, -0.018588 ,0.0187416, -0.0560713, 154.098
1692, -0.0185758 ,0.0187634, -0.0561026, 154.006
1693, -0.0185322 ,0.018826, -0.0561842, 154.252
1694, -0.0184802 ,0.0189183, -0.0563169, 154.883
1695, -0.0184314 ,0.0190318, -0.0564949, 155.907
1696, -0.0183975 ,0.0191538, -0.0567051, 157.279
1697, -0.018389 ,0.0192678, -0.0569247, 158.894
1698, -0.0184076 ,0.0193589, -0.0571254, 160.579
1699, -0.0184477 ,0.0194171, -0.0572819, 162.12
1700, -0.0184707 ,0.0194535, -0.0573776, 163.324
1701, -0.0185002 ,0.0194528, -0.0574057, 164.062
1702, -0.0185529 ,0.0194075, -0.0573679, 164.281
1703, -0.0186063 ,0.019333, -0.0572723, 163.993
1704, -0.0186342 ,0.0192466, -0.0571274, 163.257
1705, -0.0186377 ,0.0191502, -0.0569381, 162.137
1706, -0.0186534 ,0.0190285, -0.0567105, 160.673
1707, -0.0186822 ,0.0188902, -0.0564626, 158.918
1708, -0.0187227 ,0.0187522, -0.056227, 157.013
1709, -0.0187722 ,0.0186345, -0.0560412, 155.207
1710, -0.0188163 ,0.018559, -0.0559343, 153.782
1711, -0.0188628 ,0.0185314, -0.0559256, 152.962
1712, -0.0188705 ,0.018578, -0.0560264, 152.901
1713, -0.0188625 ,0.0186857, -0.0562338, 153.68
1714, -0.0188367 ,0.0188428, -0.0565222, 155.274
1715, -0.0187957 ,0.0190243, -0.0568443, 157.482
1716, -0.0187434 ,0.0192011, -0.0571456, 159.949
1717, -0.0186912 ,0.0193454, -0.057382, 162.26
1718, -0.0186427 ,0.0194446, -0.0575318, 164.08
1719, -0.0185986 ,0.0194991, -0.0575969, 165.241
1720, -0.0185519 ,0.0195214, -0.0575947, 165.754
1721, -0.0185154 ,0.0195169, -0.0575491, 165.749
1722, -0.0185169 ,0.0194849, -0.0574867, 165.408
1723, -0.0185519 ,0.0194421, -0.0574362, 164.938
1724, -0.0185772 ,0.019422, -0.0574211, 164.559
1725, -0.0185981 ,0.0194261, -0.0574504, 164.446
1726, -0.0186477 ,0.0194361, -0.0575199, 164.67
1727, -0.018706 ,0.0194562, -0.0576183, 165.204
1728, -0.0187778 ,0.0194725, -0.0577228, 165.956
1729, -0.0188655 ,0.0194668, -0.0577992, 166.748
1730, -0.0189662 ,0.0194248, -0.0578159, 167.323
1731, -0.0190508 ,0.0193539, -0.0577586, 167.446
1732, -0.019076 ,0.0192761, -0.0576281, 167.003
1733, -0.0190609 ,0.0191859, -0.0574326, 165.996
1734, -0.0190261 ,0.0190825, -0.0571911, 164.49
1735, -0.0189879 ,0.0189784, -0.0569448, 162.64
1736, -0.0189536 ,0.0189002, -0.0567539, 160.763
1737, -0.0189472 ,0.0188655, -0.0566782, 159.316
1738, -0.0189825 ,0.0188829, -0.0567483, 158.747
1739, -0.0190448 ,0.0189486, -0.0569421, 159.278
1740, -0.0190984 ,0.0190464, -0.0571913, 160.743
1741, -0.0191371 ,0.0191398, -0.0574168, 162.633
1742, -0.0191646 ,0.0191997, -0.0575639, 164.352
1743, -0.0191731 ,0.0192204, -0.0576139, 165.483
1744, -0.0191595 ,0.0192081, -0.0575757, 165.875
1745, -0.0191376 ,0.0191677, -0.0574731, 165.591
1746, -0.0191158 ,0.0191097, -0.0573352, 164.811
1747, -0.0190377 ,0.0190737, -0.0571851, 163.754
1748, -0.0189273 ,0.0190523, -0.0570319, 162.594
1749, -0.0188427 ,0.0190175, -0.0568778, 161.405
1750, -0.0188005 ,0.0189681, -0.0567367, 160.217
1751, -0.0187848 ,0.0189281, -0.0566409, 159.141
1752, -0.0187287 ,0.0189478, -0.0566244, 158.417
1753, -0.0186461 ,0.0190268, -0.0566997, 158.296
1754, -0.0185912 ,0.0191303, -0.0568519, 158.873
1755, -0.0185744 ,0.0192351, -0.0570446, 160.034
1756, -0.0185849 ,0.0193221, -0.0572292, 161.504
1757, -0.0186254 ,0.0193667, -0.0573588, 162.91
1758, -0.0186801 ,0.0193629, -0.0574058, 163.902
1759, -0.0187433 ,0.0193137, -0.0573707, 164.268
1760, -0.0188029 ,0.0192376, -0.0572782, 164.011
1761, -0.0188217 ,0.0191709, -0.0571636, 163.314
1762, -0.0187951 ,0.0191313, -0.0570577, 162.444
1763, -0.0187535 ,0.0191127, -0.0569789, 161.633
1764, -0.0186543 ,0.0191394, -0.0569331, 161.026
1765, -0.0185472 ,0.0191847, -0.0569166, 160.669
1766, -0.0184646 ,0.0192289, -0.0569223, 160.538
1767, -0.018409 ,0.0192686, -0.0569462, 160.58
1768, -0.0183841 ,0.019303, -0.0569901, 160.766
1769, -0.0183969 ,0.0193309, -0.0570587, 161.109
1770, -0.0184516 ,0.0193502, -0.0571519, 161.641
1771, -0.0185368 ,0.0193631, -0.0572629, 162.359
1772, -0.0186223 ,0.0193796, -0.0573815, 163.213
1773, -0.0187097 ,0.0193935, -0.0574967, 164.125
1774, -0.0187772 ,0.0194102, -0.0575976, 165.011
1775, -0.0187903 ,0.0194403, -0.0576709, 165.785
1776, -0.0188065 ,0.019448, -0.0577024, 166.345
1777, -0.0188444 ,0.0194192, -0.0576829, 166.583
1778, -0.0189021 ,0.0193578, -0.0576177, 166.433
1779, -0.0189405 ,0.0192946, -0.0575298, 165.94
1780, -0.0189256 ,0.0192605, -0.0574467, 165.274
1781, -0.0188579 ,0.019263, -0.057384, 164.639
1782, -0.0187912 ,0.0192736, -0.0573384, 164.152
1783, -0.0187493 ,0.0192728, -0.0572949, 163.791
1784, -0.0187208 ,0.0192585, -0.0572378, 163.445
1785, -0.0187126 ,0.0192246, -0.0571618, 163.001
1786, -0.0187224 ,0.0191768, -0.057076, 162.417
1787, -0.0187309 ,0.0191347, -0.0570004, 161.763
1788, -0.0187282 ,0.0191132, -0.0569547, 161.188
1789, -0.0187103 ,0.0191176, -0.0569454, 160.836
1790, -0.0186722 ,0.0191463, -0.0569648, 160.76
1791, -0.0186088 ,0.0191945, -0.0569979, 160.901
1792, -0.0185575 ,0.0192362, -0.0570298, 161.15
1793, -0.0185547 ,0.019247, -0.0570487, 161.391
1794, -0.0186036 ,0.0192222, -0.057048, 161.534
1795, -0.0186639 ,0.0191815, -0.0570269, 161.53
1796, -0.0186865 ,0.0191483, -0.0569831, 161.366
1797, -0.0186436 ,0.0191326, -0.0569088, 161.023
1798, -0.018593 ,0.019101, -0.056795, 160.444
1799, -0.0185582 ,0.019041, -0.0566402, 159.562
1800, -0.018557 ,0.0189506, -0.0564582, 158.37
1801, -0.0186037 ,0.0188389, -0.0562814, 156.977
1802, -0.0186846 ,0.0187339, -0.0561523, 155.631
1803, -0.018725 ,0.0186894, -0.0561039, 154.649
1804, -0.0187165 ,0.0187135, -0.0561435, 154.278
1805, -0.0187005 ,0.0187762, -0.0562528, 154.576
1806, -0.0186972 ,0.0188525, -0.0564022, 155.408
1807, -0.0187119 ,0.0189266, -0.0565651, 156.552
1808, -0.0187318 ,0.0189959, -0.0567235, 157.806
1809, -0.0187405 ,0.0190624, -0.0568653, 159.027
1810, -0.018752 ,0.0191144, -0.0569809, 160.121
1811, -0.0187706 ,0.0191448, -0.0570603, 161.011
1812, -0.0187777 ,0.0191581, -0.0570939, 161.621
1813, -0.0187675 ,0.0191558, -0.0570791, 161.881
1814, -0.0187498 ,0.0191369, -0.0570236, 161.771
1815, -0.0187146 ,0.019113, -0.0569407, 161.349
1816, -0.0186664 ,0.0190872, -0.0568408, 160.713
1817, -0.0186056 ,0.0190619, -0.0567294, 159.942
1818, -0.0185353 ,0.0190386, -0.0566125, 159.081
1819, -0.0184681 ,0.019018, -0.0565042, 158.182
1820, -0.018441 ,0.018994, -0.0564291, 157.356
1821, -0.0184631 ,0.0189766, -0.0564162, 156.789
1822, -0.0185158 ,0.0189852, -0.0564863, 156.7
1823, -0.0186049 ,0.0190158, -0.0566365, 157.241
1824, -0.018682 ,0.0190772, -0.0568364, 158.387
1825, -0.0187313 ,0.0191542, -0.0570397, 159.911
1826, -0.018769 ,0.0192161, -0.0572013, 161.461
1827, -0.0188146 ,0.0192392, -0.0572931, 162.697
1828, -0.0188603 ,0.0192265, -0.0573133, 163.406
1829, -0.0188656 ,0.0192103, -0.0572862, 163.574
1830, -0.0188317 ,0.0192062, -0.0572442, 163.38
1831, -0.0187804 ,0.01921, -0.0572005, 163.06
1832, -0.0187282 ,0.0192089, -0.057146, 162.715
1833, -0.0187132 ,0.0191837, -0.0570807, 162.292
1834, -0.0187221 ,0.0191536, -0.0570292, 161.801
1835, -0.0187073 ,0.0191531, -0.0570134, 161.416
1836, -0.0186629 ,0.0191794, -0.0570217, 161.288
1837, -0.0186228 ,0.0191969, -0.0570167, 161.332
1838, -0.0186041 ,0.0191828, -0.0569697, 161.278
1839, -0.0186102 ,0.0191383, -0.0568868, 160.918
1840, -0.0186242 ,0.0190913, -0.0568067, 160.297
1841, -0.0186259 ,0.0190746, -0.056775, 159.703
1842, -0.0186311 ,0.0190893, -0.0568097, 159.468
1843, -0.0186535 ,0.0191179, -0.0568893, 159.726
1844, -0.0186553 ,0.0191582, -0.0569718, 160.32
1845, -0.0186345 ,0.019194, -0.0570225, 160.942
1846, -0.0186136 ,0.0192056, -0.0570247, 161.327
1847, -0.0186066 ,0.0191861, -0.0569788, 161.345
1848, -0.0186005 ,0.0191481, -0.0568967, 160.995
1849, -0.0185738 ,0.0191106, -0.056795, 160.367
1850, -0.0185082 ,0.0190901, -0.0566885, 159.587
1851, -0.0184412 ,0.0190717, -0.0565845, 158.765
1852, -0.0183827 ,0.0190508, -0.0564843, 157.96
1853, -0.0183373 ,0.0190256, -0.0563884, 157.183
1854, -0.0183232 ,0.0189907, -0.0563047, 156.444
1855, -0.0183348 ,0.0189577, -0.0562502, 155.805
1856, -0.0183725 ,0.0189362, -0.056245, 155.394
1857, -0.0183903 ,0.0189536, -0.0562976, 155.359
1858, -0.0184054 ,0.0189962, -0.0563978, 155.761
1859, -0.0184626 ,0.0190304, -0.0565234, 156.525
1860, -0.0185166 ,0.0190681, -0.0566528, 157.487
1861, -0.0185311 ,0.0191197, -0.0567705, 158.482
1862, -0.018511 ,0.0191765, -0.0568639, 159.388
1863, -0.018457 ,0.0192312, -0.0569195, 160.104
1864, -0.0183903 ,0.0192665, -0.0569232, 160.526
1865, -0.0183277 ,0.01927, -0.0568678, 160.549
1866, -0.0182658 ,0.0192464, -0.0567587, 160.121
1867, -0.0182013 ,0.0192078, -0.0566169, 159.284
1868, -0.0181463 ,0.0191647, -0.0564756, 158.201
1869, -0.0181308 ,0.0191214, -0.0563736, 157.125
1870, -0.0181549 ,0.0190935, -0.0563419, 156.35
1871, -0.0181991 ,0.0190933, -0.0563856, 156.106
1872, -0.0182454 ,0.019116, -0.0564774, 156.43
1873, -0.0183088 ,0.0191337, -0.0565763, 157.119
1874, -0.0183826 ,0.019136, -0.0566546, 157.872
1875, -0.0184453 ,0.0191307, -0.0567066, 158.477
1876, -0.0184869 ,0.0191255, -0.056738, 158.884
1877, -0.0184848 ,0.0191326, -0.0567501, 159.129
1878, -0.0184534 ,0.0191398, -0.056733, 159.217
1879, -0.0183946 ,0.0191377, -0.0566701, 159.076
1880, -0.0183367 ,0.0191062, -0.0565492, 158.583
1881, -0.0182991 ,0.0190356, -0.0563704, 157.647
1882, -0.0183003 ,0.0189237, -0.0561477, 156.269
1883, -0.018342 ,0.0187822, -0.0559064, 154.558
1884, -0.0183889 ,0.0186441, -0.0556771, 152.705
1885, -0.0184234 ,0.0185315, -0.0554864, 150.944
1886, -0.0184586 ,0.0184444, -0.0553474, 149.474
1887, -0.0184835 ,0.0183868, -0.0552572, 148.395
1888, -0.0185099 ,0.0183459, -0.0552017, 147.689
1889, -0.018536 ,0.0183153, -0.0551667, 147.251
1890, -0.0185952 ,0.0182751, -0.0551455, 146.977
1891, -0.0186751 ,0.0182313, -0.0551377, 146.813
1892, -0.0187128 ,0.0182157, -0.0551442, 146.753
1893, -0.0187206 ,0.0182248, -0.0551702, 146.807
1894, -0.0186894 ,0.0182702, -0.0552298, 147.016
1895, -0.0186429 ,0.0183505, -0.055344, 147.49
1896, -0.0186021 ,0.0184629, -0.0555279, 148.384
1897, -0.0185888 ,0.0185955, -0.0557799, 149.809
1898, -0.0186106 ,0.0187338, -0.0560783, 151.75
1899, -0.0186267 ,0.0188814, -0.0563896, 154.045
1900, -0.0186084 ,0.0190361, -0.0566806, 156.439
1901, -0.0185947 ,0.0191667, -0.0569282, 158.682
1902, -0.0185798 ,0.019272, -0.0571238, 160.595
1903, -0.0185498 ,0.0193619, -0.0572737, 162.113
1904, -0.0185144 ,0.01944, -0.0573944, 163.282
1905, -0.0184748 ,0.0195144, -0.0575035, 164.225
1906, -0.0184319 ,0.0195873, -0.0576065, 165.071
1907, -0.0183975 ,0.0196478, -0.057693, 165.861
