Step, TotalE, KinE(ev/atom), PotE(ev/at), Temp(K)
1437, 0.00328254 ,0.0257247, -0.0481669, 288.659
1438, 0.00314165 ,0.0258726, -0.0486035, 292.437
1439, 0.00315518 ,0.0257405, -0.0483259, 295.328
1440, 0.00321908 ,0.0255663, -0.0479135, 293.544
1441, 0.00307239 ,0.0256802, -0.048288, 290.988
1442, 0.00293758 ,0.0257804, -0.0486233, 293.363
1443, 0.00284961 ,0.0257035, -0.0485574, 295.879
1444, 0.00298066 ,0.0254308, -0.047881, 295.207
1445, 0.00342768 ,0.0250545, -0.0466814, 289.854
1446, 0.00349422 ,0.0249041, -0.0463139, 281.197
1447, 0.00329182 ,0.0250952, -0.0468985, 278.374
1448, 0.00335081 ,0.0253264, -0.047302, 282.315
1449, 0.00339109 ,0.0255421, -0.0476931, 285.61
1450, 0.00310984 ,0.0258125, -0.0485151, 288.944
1451, 0.00278313 ,0.0260683, -0.0493535, 295.095
1452, 0.00284894 ,0.0261884, -0.0495279, 301.238
1453, 0.00306834 ,0.026123, -0.0491776, 302.727
1454, 0.00313929 ,0.0259041, -0.048669, 300.212
1455, 0.00323211 ,0.0257288, -0.0482256, 296.358
1456, 0.00324236 ,0.0257717, -0.048301, 293.213
1457, 0.00308445 ,0.0258346, -0.0485848, 293.601
1458, 0.00321557 ,0.0259155, -0.0486155, 295.493
1459, 0.00346601 ,0.0259935, -0.048521, 295.908
1460, 0.0037057 ,0.025819, -0.0479322, 294.802
1461, 0.00383108 ,0.0255941, -0.0473572, 290.612
1462, 0.00383847 ,0.0253898, -0.0469411, 286.117
1463, 0.00377886 ,0.0252781, -0.0467773, 282.979
1464, 0.00366363 ,0.0251398, -0.0466159, 281.544
1465, 0.00360612 ,0.0249672, -0.0463283, 280.207
1466, 0.00375806 ,0.0250497, -0.0463413, 278.187
1467, 0.00369849 ,0.025306, -0.0469134, 278.519
1468, 0.00354898 ,0.0254845, -0.0474199, 282.618
1469, 0.00348177 ,0.0254817, -0.0474817, 286.413
1470, 0.00370992 ,0.0254134, -0.0471169, 286.867
1471, 0.00386497 ,0.025398, -0.046931, 284.37
1472, 0.00389241 ,0.0255396, -0.0471869, 283.011
1473, 0.00349697 ,0.0256752, -0.0478535, 285.044
1474, 0.00311965 ,0.0257058, -0.0482919, 289.867
1475, 0.003116 ,0.0255569, -0.0479978, 292.939
1476, 0.00336945 ,0.0254704, -0.0475713, 291.022
1477, 0.00364294 ,0.0254573, -0.0472717, 287.792
1478, 0.00375988 ,0.0253648, -0.0469697, 285.37
1479, 0.00385812 ,0.0253372, -0.0468162, 283.093
1480, 0.0039474 ,0.0254432, -0.046939, 281.945
1481, 0.00395559 ,0.0256431, -0.0473305, 282.923
1482, 0.00403271 ,0.0256485, -0.0472642, 285.513
1483, 0.00438444 ,0.0254557, -0.0465269, 284.926
1484, 0.00482567 ,0.025334, -0.0458424, 279.515
1485, 0.00488844 ,0.0251824, -0.0454764, 274.33
1486, 0.00478639 ,0.0250635, -0.0453407, 271.378
1487, 0.0045961 ,0.025238, -0.0458799, 270.718
1488, 0.00435141 ,0.025435, -0.0465185, 274.601
1489, 0.00410945 ,0.0254409, -0.0467724, 279.397
1490, 0.00402011 ,0.025242, -0.0464638, 281.253
1491, 0.00397649 ,0.0250302, -0.0460838, 279.127
1492, 0.00385279 ,0.0249959, -0.0461391, 276.411
1493, 0.00375728 ,0.0252047, -0.0466521, 276.841
1494, 0.00364128 ,0.0255423, -0.0474433, 280.793
1495, 0.0036533 ,0.0257626, -0.0478719, 286.569
1496, 0.00375915 ,0.0258146, -0.04787, 289.912
1497, 0.0038344 ,0.0258012, -0.047768, 290.122
1498, 0.00388238 ,0.0256589, -0.0474355, 289.154
1499, 0.00395256 ,0.0256046, -0.0472567, 286.774
1500, 0.00390627 ,0.0257983, -0.0476903, 285.63
1501, 0.00381999 ,0.0259616, -0.0481032, 288.617
1502, 0.00376251 ,0.0257881, -0.0478137, 291.474
1503, 0.00385682 ,0.0255253, -0.0471938, 289.405
1504, 0.00401799 ,0.0255021, -0.0469863, 284.995
1505, 0.00404433 ,0.025599, -0.0471537, 283.289
1506, 0.0040443 ,0.0256175, -0.0471907, 284.305
1507, 0.00407725 ,0.025534, -0.0469907, 284.557
1508, 0.00405873 ,0.0254613, -0.0468638, 283.217
1509, 0.00386897 ,0.0254484, -0.0470279, 282.317
1510, 0.00357949 ,0.025655, -0.0477306, 283.852
1511, 0.0033698 ,0.0257382, -0.0481067, 288.785
1512, 0.00350564 ,0.0255741, -0.0476426, 291.403
1513, 0.00396405 ,0.0254467, -0.0469293, 288.104
1514, 0.00420992 ,0.025357, -0.0465041, 282.779
1515, 0.00422333 ,0.025466, -0.0467087, 279.451
1516, 0.00404759 ,0.0255555, -0.0470635, 280.805
1517, 0.00398915 ,0.025373, -0.0467568, 283.279
1518, 0.00395744 ,0.0251924, -0.0464273, 281.29
1519, 0.00373439 ,0.0252179, -0.0467015, 279.066
1520, 0.00366274 ,0.025446, -0.0472292, 280.998
1521, 0.00371297 ,0.025647, -0.047581, 284.852
1522, 0.00364678 ,0.0257947, -0.0479427, 287.756
1523, 0.00358902 ,0.025867, -0.048145, 290.41
1524, 0.00379706 ,0.025839, -0.047881, 291.87
1525, 0.00409522 ,0.0255446, -0.046994, 289.552
1526, 0.00410867 ,0.0255021, -0.0468955, 283.497
1527, 0.003729 ,0.0256296, -0.0475302, 282.614
1528, 0.00334628 ,0.0256728, -0.0479993, 287.114
1529, 0.00322718 ,0.0257944, -0.0483616, 290.978
1530, 0.00321774 ,0.0257638, -0.0483098, 293.598
1531, 0.0033759 ,0.0256911, -0.0480064, 293.252
1532, 0.00335305 ,0.0258177, -0.0482824, 291.388
1533, 0.00318354 ,0.0259269, -0.0486702, 293.106
1534, 0.0031526 ,0.0260119, -0.0488713, 296.083
1535, 0.0030961 ,0.0259152, -0.0487343, 297.574
1536, 0.00326149 ,0.025709, -0.0481565, 296.432
1537, 0.00366184 ,0.025562, -0.0474621, 291.934
1538, 0.00382896 ,0.0256425, -0.0474561, 287.069
1539, 0.00371542 ,0.0256838, -0.0476521, 286.77
1540, 0.00368611 ,0.0256484, -0.0476108, 288.062
1541, 0.00376506 ,0.0257507, -0.0477363, 288.085
1542, 0.00376041 ,0.0257074, -0.0476545, 288.846
1543, 0.00387524 ,0.0254072, -0.0469391, 287.948
1544, 0.00393425 ,0.0251018, -0.0462693, 282.793
1545, 0.00381209 ,0.0249124, -0.0460128, 277.733
1546, 0.00364668 ,0.0248405, -0.0460343, 275.642
1547, 0.0037184 ,0.0249622, -0.046206, 275.752
1548, 0.00382115 ,0.0250805, -0.0463399, 277.007
1549, 0.00387622 ,0.0250847, -0.0462933, 277.893
1550, 0.0038629 ,0.0252542, -0.0466455, 277.92
1551, 0.00372073 ,0.0254999, -0.0472791, 280.58
1552, 0.00378484 ,0.0256155, -0.0474462, 285.129
1553, 0.00404581 ,0.0255267, -0.0470077, 286.311
1554, 0.00412716 ,0.0254018, -0.0466763, 283.394
1555, 0.00401175 ,0.0252666, -0.0465215, 280.756
1556, 0.00388529 ,0.0252338, -0.0465823, 279.609
1557, 0.00399516 ,0.0254029, -0.0468107, 280.043
1558, 0.00394991 ,0.0255677, -0.0471854, 281.842
1559, 0.00378796 ,0.0256644, -0.0475408, 284.677
1560, 0.00366053 ,0.0256802, -0.0476998, 287.372
1561, 0.00376034 ,0.0256031, -0.0474459, 288.492
1562, 0.00392034 ,0.025392, -0.0468636, 286.51
1563, 0.00388076 ,0.0252656, -0.0466504, 282.456
1564, 0.00388665 ,0.0250773, -0.046268, 280.303
1565, 0.00400857 ,0.0248924, -0.0457762, 277.422
1566, 0.00382582 ,0.0249675, -0.0461091, 273.933
1567, 0.00342359 ,0.0253214, -0.0472191, 276.592
1568, 0.00346567 ,0.0256909, -0.0479161, 284.642
1569, 0.00355489 ,0.0258708, -0.0481866, 290.134
1570, 0.00366467 ,0.0259618, -0.048259, 292.401
1571, 0.00376255 ,0.0259274, -0.0480923, 292.954
1572, 0.00379531 ,0.0257727, -0.0477501, 291.733
1573, 0.00378896 ,0.025559, -0.0473291, 289.159
1574, 0.0038417 ,0.025277, -0.0467123, 285.77
1575, 0.00399226 ,0.0250846, -0.046177, 281.149
1576, 0.004168 ,0.0250315, -0.045895, 277.02
1577, 0.00396406 ,0.0250357, -0.0461074, 275.01
1578, 0.00378599 ,0.0251341, -0.0464821, 276.444
1579, 0.00373056 ,0.0252436, -0.0467566, 279.19
1580, 0.00353722 ,0.0253649, -0.0471925, 281.521
1581, 0.00334316 ,0.0254022, -0.0474612, 284.694
1582, 0.00346996 ,0.0253555, -0.047241, 286.654
1583, 0.00378412 ,0.0252556, -0.0467272, 284.957
1584, 0.00389218 ,0.0253621, -0.046832, 281.546
1585, 0.00376368 ,0.0254973, -0.047231, 282.114
1586, 0.00361603 ,0.0255032, -0.0473904, 284.928
1587, 0.00352733 ,0.0255191, -0.0475109, 286.357
1588, 0.00362126 ,0.0255777, -0.0475341, 287.163
1589, 0.00375137 ,0.0256588, -0.0475663, 287.466
1590, 0.00387452 ,0.025688, -0.0475016, 287.546
1591, 0.00393853 ,0.0257568, -0.0475751, 287.274
1592, 0.00402903 ,0.0256588, -0.0472887, 287.488
1593, 0.00417159 ,0.0254647, -0.0467578, 285.337
1594, 0.0041587 ,0.0254157, -0.0466728, 281.603
1595, 0.00403936 ,0.0254864, -0.0469334, 280.856
1596, 0.00382437 ,0.0254974, -0.0471705, 282.685
1597, 0.00362549 ,0.0255918, -0.0475581, 284.673
1598, 0.00334256 ,0.0257806, -0.0482187, 287.809
1599, 0.0031605 ,0.0259807, -0.0488009, 292.771
1600, 0.00308711 ,0.0260168, -0.0489466, 297.124
1601, 0.00314763 ,0.0258735, -0.0485994, 298.244
1602, 0.00328983 ,0.0256416, -0.0479933, 295.62
1603, 0.00346107 ,0.0255639, -0.0476666, 291.19
1604, 0.00362204 ,0.0256808, -0.0477395, 288.669
1605, 0.00363349 ,0.0257737, -0.047914, 289.061
1606, 0.0037396 ,0.0258144, -0.0478891, 290.268
1607, 0.00399706 ,0.0257476, -0.047498, 289.972
1608, 0.00422273 ,0.0255993, -0.0469758, 287.052
1609, 0.00426698 ,0.0255212, -0.0467754, 283.185
1610, 0.00416424 ,0.0255807, -0.0469972, 281.767
1611, 0.00421037 ,0.0256019, -0.0469933, 283.073
1612, 0.00430759 ,0.0255973, -0.0468871, 283.142
1613, 0.00407049 ,0.0256391, -0.0472076, 282.646
1614, 0.00375117 ,0.0257009, -0.0476506, 285.001
1615, 0.00370478 ,0.0256406, -0.0475764, 288.119
1616, 0.00371801 ,0.0255226, -0.0473271, 287.841
1617, 0.00390264 ,0.0254431, -0.0469835, 285.914
1618, 0.00403471 ,0.0253503, -0.0466658, 283.187
1619, 0.00398038 ,0.0255114, -0.0470424, 281.113
1620, 0.00390146 ,0.0257581, -0.0476147, 283.671
1621, 0.00393402 ,0.0258512, -0.0477684, 287.909
1622, 0.00415569 ,0.0256351, -0.0471145, 288.841
1623, 0.00425358 ,0.025259, -0.0462643, 284.097
1624, 0.00418435 ,0.0251488, -0.0461132, 277.981
1625, 0.00403377 ,0.0253169, -0.0466, 276.711
1626, 0.00387246 ,0.0255625, -0.0472524, 280.268
1627, 0.00370119 ,0.0257248, -0.0477484, 285.22
1628, 0.00353462 ,0.0257963, -0.0480581, 289.126
1629, 0.00352987 ,0.0257881, -0.0480463, 291.458
1630, 0.00379068 ,0.0257454, -0.0477002, 291.35
1631, 0.00397182 ,0.025625, -0.0472781, 288.754
1632, 0.00389931 ,0.0255945, -0.0472898, 285.724
1633, 0.00377386 ,0.0257521, -0.0477304, 285.797
1634, 0.00354977 ,0.0258972, -0.0482446, 289.071
1635, 0.00347236 ,0.0259669, -0.0484614, 292.889
1636, 0.00356115 ,0.0258594, -0.0481576, 294.446
1637, 0.00380945 ,0.0257509, -0.0476923, 292.265
1638, 0.00389868 ,0.0255429, -0.0471871, 288.716
1639, 0.00408418 ,0.0251548, -0.0462255, 284.429
1640, 0.00431555 ,0.0249429, -0.0455703, 277.391
1641, 0.00436286 ,0.0251242, -0.0458855, 272.739
1642, 0.00433314 ,0.0254194, -0.0465056, 274.646
1643, 0.00408684 ,0.0257905, -0.0474941, 279.743
1644, 0.00392097 ,0.0259501, -0.0479793, 286.767
1645, 0.00382715 ,0.0260252, -0.0482232, 290.83
1646, 0.00378106 ,0.0259375, -0.0480939, 292.572
1647, 0.00383478 ,0.0258174, -0.0478, 291.578
1648, 0.00388752 ,0.0258775, -0.0478675, 289.793
1649, 0.004079 ,0.0258411, -0.0476032, 289.826
1650, 0.00402622 ,0.025797, -0.0475677, 288.155
1651, 0.00377041 ,0.0257938, -0.0478171, 287.964
1652, 0.00382735 ,0.0256867, -0.0475461, 289.381
1653, 0.00387379 ,0.0255282, -0.0471826, 287.564
1654, 0.00365439 ,0.0255051, -0.0473558, 285.054
1655, 0.00331598 ,0.0256016, -0.0478871, 286.345
1656, 0.00308522 ,0.025617, -0.0481488, 290.083
1657, 0.00309739 ,0.0255616, -0.0480258, 292.142
1658, 0.00334476 ,0.0253744, -0.0474041, 291.072
1659, 0.003787 ,0.0252166, -0.0466463, 286.339
1660, 0.00405879 ,0.0251701, -0.0462814, 280.737
1661, 0.00416492 ,0.0252272, -0.0462895, 277.912
1662, 0.00424189 ,0.0251955, -0.0461492, 277.6
1663, 0.00430999 ,0.025169, -0.0460281, 276.626
1664, 0.00427088 ,0.0252409, -0.0462109, 275.838
1665, 0.00422104 ,0.0253174, -0.0464138, 277.176
1666, 0.00424385 ,0.0252909, -0.0463379, 278.578
1667, 0.00398285 ,0.0252099, -0.046437, 278.306
1668, 0.00374039 ,0.0252583, -0.0467762, 279.064
1669, 0.00361306 ,0.0253925, -0.047172, 281.601
1670, 0.00367404 ,0.0256072, -0.0475404, 284.56
1671, 0.00365832 ,0.0258701, -0.048082, 287.634
1672, 0.00363937 ,0.0260081, -0.0483767, 291.536
1673, 0.00372616 ,0.0260533, -0.0483804, 293.897
1674, 0.00384318 ,0.0259771, -0.048111, 293.963
1675, 0.00388959 ,0.0257328, -0.047576, 291.842
1676, 0.00382734 ,0.0255379, -0.0472485, 288.018
1677, 0.00382355 ,0.0254619, -0.0471003, 285.409
1678, 0.00405079 ,0.0254906, -0.0469304, 284.075
1679, 0.00402916 ,0.0256438, -0.0472585, 283.029
1680, 0.00385378 ,0.0258549, -0.047856, 285.441
1681, 0.00383668 ,0.0259122, -0.0479877, 289.705
1682, 0.00381466 ,0.02583, -0.0478454, 290.854
1683, 0.00362099 ,0.0257377, -0.0478544, 289.979
1684, 0.00355151 ,0.0258165, -0.0480815, 290.075
1685, 0.0035916 ,0.0259208, -0.04825, 291.709
1686, 0.00383297 ,0.0258508, -0.0478687, 292.65
1687, 0.00390762 ,0.0255785, -0.0472493, 289.874
1688, 0.00379467 ,0.0254188, -0.0470428, 285.319
1689, 0.00337912 ,0.0253941, -0.0474092, 283.881
1690, 0.00315747 ,0.0253887, -0.0476199, 286.362
1691, 0.00343155 ,0.025348, -0.0472645, 287.872
1692, 0.00382854 ,0.0251878, -0.046547, 285.082
1693, 0.00381762 ,0.0252312, -0.0466447, 280.28
1694, 0.00365043 ,0.0254495, -0.0472485, 280.808
1695, 0.00339637 ,0.0254914, -0.0475864, 285.026
1696, 0.00335093 ,0.0254891, -0.0476272, 287.76
1697, 0.00355363 ,0.0253502, -0.0471467, 287.852
1698, 0.00402076 ,0.0251795, -0.0463383, 284.208
1699, 0.0041676 ,0.0250648, -0.045962, 278.287
1700, 0.00405236 ,0.0252384, -0.0464245, 275.675
1701, 0.00379352 ,0.0253726, -0.0469517, 278.846
1702, 0.00359402 ,0.0253251, -0.0470562, 282.719
1703, 0.00336573 ,0.025219, -0.0470722, 283.753
1704, 0.00325174 ,0.0252064, -0.0471611, 283.879
1705, 0.00343496 ,0.0254063, -0.0473777, 284.661
1706, 0.00347138 ,0.0256575, -0.0478436, 286.476
1707, 0.00354575 ,0.0258242, -0.0481026, 289.823
1708, 0.00368385 ,0.0257767, -0.0478696, 291.628
1709, 0.00368187 ,0.0257122, -0.0477426, 290.191
1710, 0.00352758 ,0.0256672, -0.0478068, 289.198
1711, 0.00338869 ,0.025614, -0.0478393, 289.532
1712, 0.00338765 ,0.0255036, -0.0476195, 289.683
1713, 0.0036109 ,0.0251895, -0.0467681, 287.713
1714, 0.00380246 ,0.0248823, -0.0459622, 281.393
1715, 0.00360228 ,0.0249101, -0.046218, 275.765
1716, 0.00358576 ,0.0252074, -0.046829, 277.26
1717, 0.00367978 ,0.0253272, -0.0469746, 281.57
1718, 0.00403101 ,0.0254809, -0.0469308, 282.917
1719, 0.0041317 ,0.0256892, -0.0472467, 282.906
1720, 0.00390688 ,0.0259017, -0.0478965, 285.357
1721, 0.00366904 ,0.0260539, -0.0484387, 290.22
1722, 0.00366241 ,0.0261146, -0.0485667, 294.285
1723, 0.00362342 ,0.0260351, -0.0484468, 295.419
1724, 0.0036209 ,0.0259044, -0.0481879, 294.487
1725, 0.0037782 ,0.0258136, -0.0478489, 292.454
1726, 0.00374089 ,0.0257732, -0.0478055, 290.068
1727, 0.00356199 ,0.0258744, -0.0481867, 289.846
1728, 0.00361651 ,0.0260596, -0.0485026, 292.559
1729, 0.00383823 ,0.0260698, -0.0483014, 294.76
1730, 0.00411957 ,0.0259235, -0.0477274, 293.246
1731, 0.00434105 ,0.025766, -0.047191, 288.91
1732, 0.00435405 ,0.0257109, -0.0470677, 284.935
1733, 0.00395505 ,0.0256157, -0.0472764, 283.842
1734, 0.00352836 ,0.0256784, -0.0478284, 285.65
1735, 0.00340424 ,0.0257129, -0.0480216, 289.494
1736, 0.0033626 ,0.0257109, -0.0480592, 291.246
1737, 0.00331916 ,0.025781, -0.0482428, 291.749
1738, 0.00331252 ,0.0257654, -0.0482182, 292.933
1739, 0.00330707 ,0.0256393, -0.0479714, 292.744
1740, 0.00340023 ,0.0254665, -0.0475327, 290.809
1741, 0.00380679 ,0.0254018, -0.0469969, 287.412
1742, 0.00415301 ,0.0254415, -0.04673, 283.53
1743, 0.00434226 ,0.0254264, -0.0465106, 281.197
1744, 0.00423181 ,0.0255675, -0.0469031, 279.926
1745, 0.00393136 ,0.0258253, -0.0477193, 282.902
1746, 0.00386136 ,0.0259019, -0.0479424, 288.664
1747, 0.00395432 ,0.0258568, -0.0477592, 290.51
1748, 0.00405705 ,0.0257755, -0.0474939, 289.22
1749, 0.00410283 ,0.025602, -0.0471012, 287.16
1750, 0.00418179 ,0.0254599, -0.046738, 284.151
1751, 0.00407878 ,0.0254027, -0.0467266, 281.47
1752, 0.00424061 ,0.0255023, -0.0467641, 281.27
1753, 0.0046665 ,0.0254129, -0.0461593, 281.007
1754, 0.0047361 ,0.0254201, -0.0461042, 277.157
1755, 0.00436839 ,0.0253804, -0.0463924, 276.572
1756, 0.004119 ,0.0251286, -0.0461383, 278.336
1757, 0.00407702 ,0.0248481, -0.0456192, 276.573
1758, 0.00421003 ,0.0247723, -0.0453347, 272.761
1759, 0.00424213 ,0.0249633, -0.0456846, 270.754
1760, 0.00406423 ,0.0253007, -0.0465371, 273.409
1761, 0.00383606 ,0.0255843, -0.0473325, 279.698
1762, 0.00363963 ,0.0258081, -0.0479765, 285.922
1763, 0.00348598 ,0.0258699, -0.0482538, 290.789
1764, 0.00348894 ,0.0258338, -0.0481787, 292.914
1765, 0.00346446 ,0.0258512, -0.0482379, 292.588
1766, 0.00335137 ,0.0258755, -0.0483997, 293
1767, 0.00340141 ,0.0258845, -0.0483676, 294.114
1768, 0.00341368 ,0.025844, -0.0482743, 293.948
1769, 0.00323375 ,0.0258226, -0.0484115, 293.404
1770, 0.0029687 ,0.0257784, -0.048588, 294.4
1771, 0.0029102 ,0.0255739, -0.0482376, 295.417
1772, 0.00311981 ,0.025442, -0.0477642, 292.969
1773, 0.00319917 ,0.0254934, -0.0477877, 289.613
1774, 0.00312955 ,0.0257249, -0.0483202, 289.771
1775, 0.0032922 ,0.0259541, -0.0486161, 293.556
1776, 0.00388193 ,0.0257924, -0.0477029, 295.161
1777, 0.00415415 ,0.0254777, -0.0468013, 288.759
1778, 0.00394497 ,0.0253218, -0.0466985, 282.11
1779, 0.00382056 ,0.0253011, -0.0467816, 280.978
1780, 0.00370494 ,0.02535, -0.046995, 281.714
1781, 0.00357601 ,0.0254845, -0.047393, 283.39
1782, 0.00348829 ,0.0256765, -0.0478647, 286.481
1783, 0.00341061 ,0.025756, -0.0481014, 289.955
1784, 0.00339441 ,0.0256954, -0.0479963, 291.742
1785, 0.00347213 ,0.0255939, -0.0477157, 290.982
1786, 0.0037182 ,0.0255745, -0.0474309, 288.825
1787, 0.00382986 ,0.0255316, -0.0472334, 286.694
1788, 0.00375973 ,0.0254935, -0.0472272, 285.218
1789, 0.00365217 ,0.0256225, -0.0475928, 285.322
1790, 0.00368389 ,0.0257777, -0.0478715, 287.911
1791, 0.00394197 ,0.0257443, -0.0475466, 289.718
1792, 0.00414495 ,0.0256797, -0.0472145, 287.539
1793, 0.00420082 ,0.0256276, -0.0470544, 285.009
1794, 0.00407299 ,0.0254265, -0.0467799, 283.577
1795, 0.00395593 ,0.0252461, -0.0465363, 281.581
1796, 0.00380744 ,0.0251523, -0.0464971, 279.758
1797, 0.00357125 ,0.0251723, -0.0467733, 279.537
1798, 0.0035415 ,0.0253184, -0.0470953, 281.452
1799, 0.00364546 ,0.0255664, -0.0474874, 284.026
1800, 0.00368229 ,0.0256595, -0.0476367, 286.908
1801, 0.00363139 ,0.0255103, -0.0473892, 287.992
1802, 0.00381008 ,0.0254515, -0.0470928, 286.299
1803, 0.00387526 ,0.0253963, -0.0469174, 284.086
1804, 0.00378149 ,0.0252533, -0.0467251, 282.612
1805, 0.00374224 ,0.0252452, -0.0467482, 281.203
1806, 0.00377406 ,0.0254069, -0.0470397, 281.475
1807, 0.00383263 ,0.0255013, -0.04717, 283.476
1808, 0.00368858 ,0.0255483, -0.047408, 284.785
1809, 0.00359387 ,0.0255119, -0.04743, 286.416
1810, 0.0035495 ,0.0255017, -0.0474539, 286.769
1811, 0.00343605 ,0.0255661, -0.0476961, 287.077
1812, 0.0033067 ,0.0256186, -0.0479306, 288.814
1813, 0.0033694 ,0.0256419, -0.0479144, 290.488
1814, 0.00361706 ,0.0256363, -0.0476556, 290.356
1815, 0.00368904 ,0.0255609, -0.0474327, 288.467
1816, 0.00377868 ,0.0255593, -0.0473399, 286.777
1817, 0.00364785 ,0.0255126, -0.0473773, 285.992
1818, 0.00338251 ,0.0254867, -0.0475909, 286.401
1819, 0.0034512 ,0.0254793, -0.0475073, 287.764
1820, 0.00360302 ,0.0254545, -0.047306, 287.205
1821, 0.00350152 ,0.0255079, -0.0475143, 285.873
1822, 0.00330766 ,0.0255323, -0.0477569, 287.291
1823, 0.00348848 ,0.0253634, -0.0472383, 288.771
1824, 0.00380894 ,0.0250278, -0.0462467, 284.801
1825, 0.00394283 ,0.0248926, -0.0458423, 277.749
1826, 0.00401517 ,0.0249308, -0.0458465, 274.359
1827, 0.00400805 ,0.0250531, -0.0460982, 274.379
1828, 0.00378823 ,0.025151, -0.0465138, 276.226
1829, 0.0034444 ,0.0253782, -0.0473121, 279.701
1830, 0.00349678 ,0.0256351, -0.0477735, 285.548
1831, 0.00394653 ,0.0255958, -0.0472452, 288.792
1832, 0.00423213 ,0.0254471, -0.0466621, 285.177
1833, 0.00400418 ,0.0253445, -0.0466849, 281.027
1834, 0.00388822 ,0.025383, -0.0468778, 280.916
1835, 0.00376064 ,0.0255619, -0.0473633, 282.594
1836, 0.00368064 ,0.0256104, -0.0475401, 285.953
1837, 0.00362685 ,0.0255056, -0.0473843, 287.362
1838, 0.00367805 ,0.0255922, -0.0475063, 286.53
1839, 0.00351408 ,0.0256354, -0.0477567, 287.327
1840, 0.00343733 ,0.0255886, -0.04774, 289.146
1841, 0.00369863 ,0.025373, -0.0470473, 288.771
1842, 0.0040241 ,0.0251495, -0.0462749, 283.715
1843, 0.00406278 ,0.025173, -0.0462833, 278.209
1844, 0.00412025 ,0.0253068, -0.0464933, 277.898
1845, 0.00426898 ,0.0252905, -0.046312, 279.112
1846, 0.00427088 ,0.0253914, -0.046512, 278.19
1847, 0.00412214 ,0.0255293, -0.0469364, 279.63
1848, 0.0040775 ,0.0255043, -0.0469312, 282.546
1849, 0.00407304 ,0.0255059, -0.0469388, 282.799
1850, 0.00370966 ,0.0255917, -0.0474738, 283.159
1851, 0.00347177 ,0.0257222, -0.0479726, 286.966
1852, 0.00361937 ,0.0256516, -0.0476838, 290.469
1853, 0.00396286 ,0.0253656, -0.0467684, 288.258
1854, 0.00392912 ,0.0251681, -0.0464072, 281.807
1855, 0.00379256 ,0.0252262, -0.0466598, 279.01
1856, 0.00379433 ,0.0252292, -0.0466641, 280.459
1857, 0.00384394 ,0.0252752, -0.0467065, 280.699
1858, 0.00364666 ,0.0254318, -0.0472169, 281.356
1859, 0.00340218 ,0.0253979, -0.0473937, 284.822
1860, 0.00354672 ,0.0252589, -0.0469711, 286.105
1861, 0.00386371 ,0.0251406, -0.0464175, 283.059
1862, 0.00402462 ,0.025051, -0.0460773, 278.906
1863, 0.00405903 ,0.0250696, -0.0460803, 276.343
1864, 0.00411598 ,0.0250746, -0.0460331, 276.032
1865, 0.00392585 ,0.0249744, -0.046023, 275.821
1866, 0.00387002 ,0.025, -0.04613, 275.666
1867, 0.00380911 ,0.0251912, -0.0465732, 276.777
1868, 0.00385982 ,0.0253357, -0.0468117, 279.909
1869, 0.00396894 ,0.0252924, -0.0466158, 281.634
1870, 0.00398474 ,0.0253483, -0.0467118, 280.507
1871, 0.00370985 ,0.0255519, -0.047394, 281.498
1872, 0.00361082 ,0.025583, -0.0475551, 286.059
1873, 0.00362305 ,0.0255678, -0.0475126, 287.6
1874, 0.00352822 ,0.0256022, -0.0476761, 287.509
1875, 0.00349279 ,0.0256273, -0.0477618, 288.55
1876, 0.00348948 ,0.0256289, -0.0477683, 289.192
1877, 0.00336203 ,0.0256273, -0.0478926, 289.39
1878, 0.00333709 ,0.0256688, -0.0480004, 290.314
1879, 0.00347684 ,0.0255997, -0.0477226, 290.898
1880, 0.00352134 ,0.0255455, -0.0475697, 289.078
1881, 0.00343557 ,0.0255277, -0.0476199, 287.945
1882, 0.00371184 ,0.0253896, -0.0470674, 287.823
1883, 0.00408433 ,0.0251489, -0.0462135, 283.649
1884, 0.00424118 ,0.0250295, -0.0458178, 277.531
1885, 0.00437149 ,0.0248384, -0.0453052, 273.98
1886, 0.00426539 ,0.0247623, -0.0452592, 270.374
1887, 0.00401509 ,0.0250886, -0.0461621, 270.316
1888, 0.00372566 ,0.0255115, -0.0472974, 276.971
1889, 0.0036045 ,0.0257322, -0.0478599, 285.431
1890, 0.00373165 ,0.0256225, -0.0475134, 289.609
1891, 0.00395437 ,0.025478, -0.0470016, 287.397
1892, 0.00418312 ,0.0253418, -0.0465005, 283.425
1893, 0.00436696 ,0.0253211, -0.0462753, 279.662
1894, 0.00418049 ,0.025422, -0.0466635, 278.147
1895, 0.00379918 ,0.0255055, -0.0472118, 280.85
1896, 0.00360678 ,0.0256451, -0.0476835, 285.061
1897, 0.00357855 ,0.0256508, -0.0477231, 288.504
1898, 0.00355838 ,0.0255046, -0.0474508, 288.886
1899, 0.00347312 ,0.0253317, -0.0471902, 286.955
1900, 0.00367153 ,0.0251863, -0.0467011, 284.66
1901, 0.00369634 ,0.0250325, -0.0463687, 281.175
1902, 0.00391086 ,0.0249602, -0.0460095, 278.353
1903, 0.00405869 ,0.0248869, -0.0457152, 275.689
1904, 0.00413928 ,0.024814, -0.0454887, 273.375
1905, 0.00414655 ,0.0248404, -0.0455342, 271.654
